Subregion,FlowName,Emission_factor,Compartment,Unit,Year
RFCW,AQUEOUS W/O CYANIDES,1.5103685856552658e-06,waste,kg,2016
RFCW,ARSENIC,0.0021757634622850495,waste,kg,2016
RFCW,ASH,0.00019517607328469854,waste,kg,2016
RFCW,Acenaphthene,1.803334053355229e-08,air,kg,2016
RFCW,Acenaphthylene,3.517613484250409e-08,air,kg,2016
RFCW,Acetaldehyde,0.0001814672678980998,air,kg,2016
RFCW,Acetophenone,1.5983651261441707e-06,air,kg,2016
RFCW,Acrolein,5.984915344607968e-05,air,kg,2016
RFCW,Acrylonitrile,3.093385736383934e-06,air,kg,2016
RFCW,Aluminum,5.03456449489356e-09,air,kg,2016
RFCW,Ammonia,0.0063267367638710536,air,kg,2016
RFCW,Ammonia,6.600449057480119e-05,water,kg,2016
RFCW,Anthracene,2.3501699657928065e-08,air,kg,2016
RFCW,Anthracene,2.6524470599599057e-09,ground,kg,2016
RFCW,Antimony,1.5820044293321057e-06,air,kg,2016
RFCW,Antimony compounds,1.54883780856266e-07,air,kg,2016
RFCW,Antimony compounds,2.642494162924409e-05,ground,kg,2016
RFCW,Arsenic,7.665856664904e-06,air,kg,2016
RFCW,Arsenic compounds,5.125741973280868e-06,air,kg,2016
RFCW,Arsenic compounds,0.00026948961658162997,ground,kg,2016
RFCW,Arsenic compounds,7.1660858655577184e-06,water,kg,2016
RFCW,BARIUM,4.614872521009161e-07,waste,kg,2016
RFCW,"BENZENE, DIMETHYL- (I,T) (OR) XYLENE (I)",4.5186152541155615e-07,waste,kg,2016
RFCW,Barium compounds,5.163465585243675e-05,air,kg,2016
RFCW,Barium compounds,0.0023386993984856803,ground,kg,2016
RFCW,Barium compounds,9.889417571993674e-05,water,kg,2016
RFCW,Benz[a]anthracene,8.978881722839542e-07,air,kg,2016
RFCW,Benzene,0.00011697890004142314,air,kg,2016
RFCW,Benzo(b)fluoranthene,2.2076331833490333e-09,air,kg,2016
RFCW,Benzo[a]pyrene,4.655673619938722e-07,air,kg,2016
RFCW,Benzo[e]pyrene,1.5615337096533916e-11,air,kg,2016
RFCW,Benzo[ghi]perylene,1.402386634091629e-07,air,kg,2016
RFCW,Benzo[ghi]perylene,6.121031676830552e-10,ground,kg,2016
RFCW,Benzo[k]fluoranthene,2.2476245395573285e-10,air,kg,2016
RFCW,Benzofluoranthene,3.9214414319857517e-10,air,kg,2016
RFCW,Benzyl chloride,7.353228419418376e-05,air,kg,2016
RFCW,Beryllium,5.134862756241621e-07,air,kg,2016
RFCW,Beryllium compounds,1.2490885779548523e-07,air,kg,2016
RFCW,Beryllium compounds,3.0654922869330246e-05,ground,kg,2016
RFCW,Beryllium compounds,7.265614835912686e-10,water,kg,2016
RFCW,Biphenyl,1.9372551717825974e-07,air,kg,2016
RFCW,CHROMIUM,0.00669370168309512,waste,kg,2016
RFCW,CORROSIVE WASTE,0.0043414701164321235,waste,kg,2016
RFCW,Cadmium,8.380539418102727e-06,air,kg,2016
RFCW,Cadmium compounds,7.55184674234034e-08,air,kg,2016
RFCW,Carbazole,5.0044333345518335e-09,air,kg,2016
RFCW,Carbon dioxide,567.4200226694442,air,kg,2016
RFCW,Carbon disulfide,1.3602092986948395e-05,air,kg,2016
RFCW,Carbon monoxide,0.2254087697672063,air,kg,2016
RFCW,Carbon tetrachloride,2.753065455975257e-07,air,kg,2016
RFCW,Carbonyl sulfide,2.721709357387839e-07,air,kg,2016
RFCW,Chlorine,4.741210204411653e-06,air,kg,2016
RFCW,Chlorobenzene,2.682374231949131e-06,air,kg,2016
RFCW,Chloroethane,5.249723298242912e-06,air,kg,2016
RFCW,Chloroform,6.183801810857636e-06,air,kg,2016
RFCW,Chloromethane,5.66435769735493e-05,air,kg,2016
RFCW,Chromium compounds,1.0732322092341788e-05,air,kg,2016
RFCW,Chromium compounds,0.0004053660692653809,ground,kg,2016
RFCW,Chromium compounds,2.219554154892938e-06,water,kg,2016
RFCW,Chromium(III),3.096817743720544e-05,air,kg,2016
RFCW,Chromium(VI),4.535364662002428e-06,air,kg,2016
RFCW,Chrysene,5.478337997713262e-07,air,kg,2016
RFCW,Cobalt,1.9977499271886274e-06,air,kg,2016
RFCW,Cobalt compounds,2.4384597736967237e-06,air,kg,2016
RFCW,Cobalt compounds,0.00011888237864049192,ground,kg,2016
RFCW,Cobalt compounds,9.604545639254443e-07,water,kg,2016
RFCW,Copper compounds,7.0938989501191e-06,air,kg,2016
RFCW,Copper compounds,0.0003968727645801397,ground,kg,2016
RFCW,Copper compounds,2.3488837003772525e-05,water,kg,2016
RFCW,Cumene,5.618117765017855e-07,air,kg,2016
RFCW,Cyanide,0.00025686154191444023,air,kg,2016
RFCW,Cyanide compounds,1.3089860058595233e-06,water,kg,2016
RFCW,Di(2-ethylhexyl) phthalate,7.713002880091382e-06,air,kg,2016
RFCW,"Dibenz[a,h]anthracene",2.0616494337344548e-10,air,kg,2016
RFCW,Dibutyl phthalate,1.607392871232738e-08,air,kg,2016
RFCW,Diethanolamine,1.9131337452467506e-05,water,kg,2016
RFCW,Dimethyl phthalate,2.9161988314005717e-08,air,kg,2016
RFCW,Dimethyl sulfate,5.077037507826918e-06,air,kg,2016
RFCW,Dioxins,2.797532024554493e-10,air,kg,2016
RFCW,Ethylbenzene,3.737770617787948e-05,air,kg,2016
RFCW,Ethylene dibromide,1.266748615125731e-07,air,kg,2016
RFCW,Fluoranthene,6.534356465676965e-07,air,kg,2016
RFCW,Fluorene,2.904551680615915e-08,air,kg,2016
RFCW,Formaldehyde,0.0005001269275143848,air,kg,2016
RFCW,Heat,10475.86800423569,input,MJ,2016
RFCW,Hexachlorobenzene,6.5191475582504246e-09,air,kg,2016
RFCW,Hexane,0.0004309517464964311,air,kg,2016
RFCW,Hydrochloric acid,0.007754219268279249,air,kg,2016
RFCW,Hydrofluoric acid,0.0014614275532302103,air,kg,2016
RFCW,Hydrogen cyanide,9.554781154076957e-07,air,kg,2016
RFCW,Hydrogen sulfide,6.655691058435517e-05,air,kg,2016
RFCW,IGNITABLE WASTE,4.638968927215729e-05,waste,kg,2016
RFCW,"Indeno[1,2,3-cd]pyrene",1.0190074532300861e-09,air,kg,2016
RFCW,Isophorone,6.186248007949214e-05,air,kg,2016
RFCW,LAB PACKS/NO ACUTE,1.5947326330173763e-06,waste,kg,2016
RFCW,"LEACHATE RESULTING FROM THE TREATMENT, STORAGE, OR DISPOSAL OF WASTES CLASSIFIED BY MORE THAN ONE WASTE CODE UNDER SUBPART D, OR FROM A MIXTURE OF WASTES CLASSIFIED UNDER SUBPARTS C AND D OF THIS PART.  (LEACHATE RESULTING FROM THE MANAGEMENT OF ONE OR MORE OF THE FOLLOWING EPA HAZARDOUS WASTES AND NO OTHER HAZARDOUS WASTES RETAINS ITS HAZARDOUS WASTE CODE(S): F020, F021, F022, F023, F026, F027, AND/OR F028.)",0.5611598469641043,waste,kg,2016
RFCW,LEAD,8.978378994708679e-05,waste,kg,2016
RFCW,Lead,1.5050657607079718e-05,air,kg,2016
RFCW,Lead compounds,1.044736894206125e-05,air,kg,2016
RFCW,Lead compounds,0.00036053527157099723,ground,kg,2016
RFCW,Lead compounds,3.4566418943360715e-06,water,kg,2016
RFCW,MERCURY,5.396924555659038e-07,waste,kg,2016
RFCW,METHANOL (I) (OR) METHYL ALCOHOL (I),1.4780052097712794e-06,waste,kg,2016
RFCW,Manganese,4.9715079200465326e-05,air,kg,2016
RFCW,Manganese compounds,0.00015558183226224752,air,kg,2016
RFCW,Manganese compounds,0.0009451375530326664,ground,kg,2016
RFCW,Manganese compounds,0.0003221262860981403,water,kg,2016
RFCW,Mercury,2.7027105564278102e-06,air,kg,2016
RFCW,Mercury,1.9408149219218822e-09,ground,kg,2016
RFCW,Mercury,5.4740933695232575e-08,water,kg,2016
RFCW,Mercury compounds,1.9449250733292235e-06,air,kg,2016
RFCW,Mercury compounds,1.9806265100638696e-06,ground,kg,2016
RFCW,Mercury compounds,1.078225449424125e-07,water,kg,2016
RFCW,Methane,0.048978831320845184,air,kg,2016
RFCW,Methanol,2.2991986463658257e-05,air,kg,2016
RFCW,Methyl bromide,1.714627045114185e-05,air,kg,2016
RFCW,Methyl hydrazine,1.7979146132856418e-05,air,kg,2016
RFCW,Methyl isobutyl ketone,1.7607390039792549e-06,air,kg,2016
RFCW,Methyl methacrylate,2.1643470739959847e-06,air,kg,2016
RFCW,Methyl tert-butyl ether,3.727857870583581e-06,air,kg,2016
RFCW,Methylene chloride,4.472952914155791e-05,air,kg,2016
RFCW,N-Nitrosodimethylamine,4.872407857568588e-10,air,kg,2016
RFCW,N-Nitrosomorpholine,4.872407857568588e-10,air,kg,2016
RFCW,NONHALOGEN. SOLVENT,9.05868426753396e-07,waste,kg,2016
RFCW,Naphthalene,2.9113669385196313e-06,air,kg,2016
RFCW,Naphthalene,2.8564814491875904e-09,ground,kg,2016
RFCW,Nickel,4.629494140482047e-05,air,kg,2016
RFCW,Nickel compounds,1.4218013364223008e-05,air,kg,2016
RFCW,Nickel compounds,0.0004309355593944241,ground,kg,2016
RFCW,Nickel compounds,8.18661645508772e-06,water,kg,2016
RFCW,Nitrate compounds,0.00011076037311889019,water,kg,2016
RFCW,Nitrogen dioxide,0.021901633367867705,air,kg,2016
RFCW,Nitrogen oxides,0.4311196775938586,air,kg,2016
RFCW,Nitrous oxide,0.00841422659845239,air,kg,2016
RFCW,OTH INORGANIC SOLIDS,0.00010965074823890043,waste,kg,2016
RFCW,OTH ORGANIC LIQUID,4.027651595914848e-07,waste,kg,2016
RFCW,OTH ORGANIC SOLIDS,0.003979257443515733,waste,kg,2016
RFCW,OTHER AQUEOUS WST,5.7718233733996844e-05,waste,kg,2016
RFCW,"PAH/POM, unspecified",2.3081497437959e-07,air,kg,2016
RFCW,"PAINT, INK, ETC.",2.6197535398570834e-06,waste,kg,2016
RFCW,"Particulate matter, ≤ 10μm",0.06797645515282326,air,kg,2016
RFCW,"Particulate matter, ≤ 2.5μm",0.05579209585215775,air,kg,2016
RFCW,Pentachlorophenol,3.0603552221319484e-10,air,kg,2016
RFCW,Perylene,3.1167961995893e-12,air,kg,2016
RFCW,Phenanthrene,1.8486515037250844e-07,air,kg,2016
RFCW,Phenanthrene,3.1650212572879925e-09,ground,kg,2016
RFCW,Phenol,5.036366539718411e-06,air,kg,2016
RFCW,Phenol,2.1145170878552952e-07,water,kg,2016
RFCW,Phosphorus,8.842419801651736e-08,air,kg,2016
RFCW,Polychlorinated biphenyls,4.371040143085999e-12,air,kg,2016
RFCW,Polycyclic aromatic hydrocarbons,4.5641120671645687e-07,air,kg,2016
RFCW,Propionaldehyde,3.867208752711694e-05,air,kg,2016
RFCW,Propylene oxide,5.142843536438772e-06,air,kg,2016
RFCW,Pyrene,2.5504224149309773e-08,air,kg,2016
RFCW,SELENIUM,1.5103685856552658e-06,waste,kg,2016
RFCW,SPENT ACID,2.756952478832622e-07,waste,kg,2016
RFCW,SPENT PICKLE LIQUOR FROM STEEL FINISHING OPERATIONS OF PLANTS THAT PRODUCE IRON OR STEEL.,5.7877325209222685e-05,waste,kg,2016
RFCW,Selenium,7.318779979913597e-05,air,kg,2016
RFCW,Selenium compounds,4.389227592654103e-05,air,kg,2016
RFCW,Selenium compounds,3.3143147128204454e-05,ground,kg,2016
RFCW,Selenium compounds,6.22056064718552e-06,water,kg,2016
RFCW,Steam,462.7933445010248,output,MJ,2016
RFCW,Styrene,1.3996442147406288e-05,air,kg,2016
RFCW,Sulfur dioxide,0.5636010998969082,air,kg,2016
RFCW,Sulfuric acid,0.02116466416354892,air,kg,2016
RFCW,"THE FOLLOWING SPENT HALOGENATED SOLVENTS: TETRACHLOROETHYLENE, METHYLENE CHLORIDE, TRICHLOROETHYLENE, 1,1,1-TRICHLOROETHANE, CHLOROBENZENE, 1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, ORTHO-DICHLOROBENZENE, TRICHLOROFLUOROMETHANE, AND 1,1,2, TRICHLOROETHANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE HALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",3.2297150880187217e-07,waste,kg,2016
RFCW,Tetrachloroethylene,1.0233758542702038e-05,air,kg,2016
RFCW,Thallium compounds,1.1545360561176325e-07,air,kg,2016
RFCW,Thallium compounds,8.149432092664805e-05,ground,kg,2016
RFCW,Thallium compounds,3.1650212572879925e-08,water,kg,2016
RFCW,Toluene,0.00016203731512587095,air,kg,2016
RFCW,Tribromomethane,4.15180075432564e-06,air,kg,2016
RFCW,Trichloroethylene,3.5838264743897304e-06,air,kg,2016
RFCW,Vanadium compounds,1.0483018610447067e-05,air,kg,2016
RFCW,Vanadium compounds,0.0009020957521578086,ground,kg,2016
RFCW,Vanadium compounds,7.689355168284361e-07,water,kg,2016
RFCW,Vinyl acetate,8.069145898161885e-07,air,kg,2016
RFCW,Vinyl chloride,4.391181445856068e-06,air,kg,2016
RFCW,Volatile organic compounds,0.013028341769637096,air,kg,2016
RFCW,Xylene,6.269197518600419e-05,air,kg,2016
RFCW,Xylene,8.459962480172307e-08,ground,kg,2016
RFCW,Zinc compounds,9.417418795983865e-05,air,kg,2016
RFCW,Zinc compounds,0.0010559884414103643,ground,kg,2016
RFCW,Zinc compounds,1.620135258889922e-05,water,kg,2016
RFCW,m-Xylene,1.2599068754627763e-07,air,kg,2016
RFCW,o-Xylene,2.1415114902902973e-07,air,kg,2016
RFCW,p-Dichlorobenzene,4.4657742912054794e-07,air,kg,2016
RFCW,p-Nitrophenol,6.584780703357676e-10,air,kg,2016
RMPA,"1,1,1-Trichloroethane",1.9969140126980327e-07,air,kg,2016
RMPA,"1,2-Dichloroethane",3.870625104304155e-06,air,kg,2016
RMPA,"1,3-Butadiene",2.3912281957232555e-07,air,kg,2016
RMPA,"2,2,4-Trimethylpentane",3.461787801655996e-08,air,kg,2016
RMPA,"2,4-Dinitrotoluene",2.7155977190675045e-08,air,kg,2016
RMPA,2-Chloroacetophenone,6.570822458235172e-07,air,kg,2016
RMPA,5-Methylchrysene,1.0728921045087118e-09,air,kg,2016
RMPA,Acenaphthene,2.6829310704939886e-08,air,kg,2016
RMPA,Acenaphthylene,1.3002273241739367e-08,air,kg,2016
RMPA,Acetaldehyde,0.0001425817538258638,air,kg,2016
RMPA,Acetophenone,1.4527677778754325e-06,air,kg,2016
RMPA,Acrolein,3.411573367809773e-05,air,kg,2016
RMPA,Acrylonitrile,8.5728699259787e-06,air,kg,2016
RMPA,Ammonia,0.0029110089857401675,air,kg,2016
RMPA,Ammonia,1.2936306714650495e-05,ground,kg,2016
RMPA,Anthracene,1.1034352607308068e-08,air,kg,2016
RMPA,Antimony,8.162193522339003e-06,air,kg,2016
RMPA,Arsenic,1.0164350917028515e-05,air,kg,2016
RMPA,Barium compounds,0.0005926870873421707,air,kg,2016
RMPA,Barium compounds,0.00732086079467703,ground,kg,2016
RMPA,Barium compounds,2.29340479498523e-05,water,kg,2016
RMPA,Benz[a]anthracene,4.485767984146469e-09,air,kg,2016
RMPA,Benzene,0.00013428551812830805,air,kg,2016
RMPA,Benzo(b)fluoranthene,8.340681720948949e-11,air,kg,2016
RMPA,Benzo[a]pyrene,1.967386653493618e-09,air,kg,2016
RMPA,Benzo[ghi]perylene,3.999134569831644e-09,air,kg,2016
RMPA,Benzo[ghi]perylene,3.270010863981097e-09,ground,kg,2016
RMPA,Benzo[k]fluoranthene,5.5672026050023316e-14,air,kg,2016
RMPA,Benzyl chloride,6.685914520355197e-05,air,kg,2016
RMPA,Beryllium,1.5401191106911534e-06,air,kg,2016
RMPA,Biphenyl,1.9362490246407342e-07,air,kg,2016
RMPA,CONT. DEBRIS,5.015385579449815e-06,waste,kg,2016
RMPA,CORROSIVE WASTE,0.022173719326183353,waste,kg,2016
RMPA,Cadmium,1.5922537187713874e-06,air,kg,2016
RMPA,Carbon dioxide,595.7152522270724,air,kg,2016
RMPA,Carbon disulfide,1.2576964861465758e-05,air,kg,2016
RMPA,Carbon monoxide,0.24438629118074778,air,kg,2016
RMPA,Chlorine,0.00024835193499156655,air,kg,2016
RMPA,Chlorobenzene,2.1252503888354386e-06,air,kg,2016
RMPA,Chloroethane,4.060822068963313e-06,air,kg,2016
RMPA,Chloroform,0.0004203098005241661,air,kg,2016
RMPA,Chloromethane,5.082120495041265e-05,air,kg,2016
RMPA,Chromium,1.4899858608297151e-05,air,kg,2016
RMPA,Chromium,6.964064349530191e-07,water,kg,2016
RMPA,Chromium compounds,3.706354542848277e-05,air,kg,2016
RMPA,Chromium compounds,0.0001260750891898646,ground,kg,2016
RMPA,Chromium(III),0.0001246473408600311,air,kg,2016
RMPA,Chromium(VI),1.933123146931616e-05,air,kg,2016
RMPA,Chrysene,5.186854522008318e-09,air,kg,2016
RMPA,Cobalt,1.9301790971065816e-05,air,kg,2016
RMPA,Copper,3.699335275718168e-05,air,kg,2016
RMPA,Copper,3.4820321747650953e-07,water,kg,2016
RMPA,Copper compounds,2.0841827484714687e-06,air,kg,2016
RMPA,Copper compounds,0.00014165769198046843,ground,kg,2016
RMPA,Copper compounds,5.903473302320662e-09,water,kg,2016
RMPA,Cumene,5.123188135405236e-07,air,kg,2016
RMPA,Cyanide,0.00026170780680628283,air,kg,2016
RMPA,Di(2-ethylhexyl) phthalate,7.084167962784795e-06,air,kg,2016
RMPA,"Dibenz[a,h]anthracene",2.1054148033463365e-13,air,kg,2016
RMPA,Dimethyl sulfate,4.650910271219583e-06,air,kg,2016
RMPA,Dioxins,1.971961982816012e-09,air,kg,2016
RMPA,Ethylbenzene,3.277219965614616e-05,air,kg,2016
RMPA,Ethylene dibromide,1.1601608402821476e-07,air,kg,2016
RMPA,Fluoranthene,3.690615626168469e-08,air,kg,2016
RMPA,Fluorene,4.722402614491672e-08,air,kg,2016
RMPA,Formaldehyde,0.0012561104154642047,air,kg,2016
RMPA,Heat,10318.783694558813,input,MJ,2016
RMPA,Hexane,0.00030473645969381904,air,kg,2016
RMPA,Hydrochloric acid,0.0006874310922244004,air,kg,2016
RMPA,Hydrofluoric acid,0.0010282835927883,air,kg,2016
RMPA,Hydrogen sulfide,3.059539207115752e-05,air,kg,2016
RMPA,IGNITABLE WASTE,0.02617788327200597,waste,kg,2016
RMPA,"Indeno[1,2,3-cd]pyrene",3.1572078585115068e-09,air,kg,2016
RMPA,Isophorone,5.5546550319791934e-05,air,kg,2016
RMPA,Lead,3.3297464062265134e-05,air,kg,2016
RMPA,Lead,6.964064349530191e-07,water,kg,2016
RMPA,Lead compounds,4.2981918567254396e-06,air,kg,2016
RMPA,Lead compounds,0.00027765468366899664,ground,kg,2016
RMPA,Lead compounds,1.1601694560063626e-05,water,kg,2016
RMPA,Manganese,0.0001836183184763077,air,kg,2016
RMPA,Manganese,6.964064349530191e-07,water,kg,2016
RMPA,Manganese compounds,7.196231286427977e-05,air,kg,2016
RMPA,Manganese compounds,0.0010270169834946346,ground,kg,2016
RMPA,Mercury,7.51849441643667e-06,air,kg,2016
RMPA,Mercury compounds,1.75564162555971e-06,air,kg,2016
RMPA,Mercury compounds,6.878829760964946e-07,ground,kg,2016
RMPA,Methane,0.057611442238230316,air,kg,2016
RMPA,Methanol,3.4617878016559956e-07,air,kg,2016
RMPA,Methyl bromide,1.550303423739861e-05,air,kg,2016
RMPA,Methyl hydrazine,1.627305249422304e-05,air,kg,2016
RMPA,Methyl isobutyl ketone,4.173498951988433e-06,air,kg,2016
RMPA,Methyl methacrylate,1.9353125521520777e-06,air,kg,2016
RMPA,Methyl tert-butyl ether,3.3829468749820142e-06,air,kg,2016
RMPA,Methylchrysene,6.622157008690134e-11,air,kg,2016
RMPA,Methylene chloride,3.860635542124758e-05,air,kg,2016
RMPA,Naphthalene,2.4070745768640934e-06,air,kg,2016
RMPA,Nickel,0.00012590383538042121,air,kg,2016
RMPA,Nickel,3.4415434285468964e-07,water,kg,2016
RMPA,Nickel compounds,2.5615940677026177e-05,air,kg,2016
RMPA,Nickel compounds,0.00010482669206554662,ground,kg,2016
RMPA,Nitrogen dioxide,0.10808648959532179,air,kg,2016
RMPA,Nitrogen oxides,0.4341809245538312,air,kg,2016
RMPA,Nitrous oxide,0.008282037026768892,air,kg,2016
RMPA,OTHER AQUEOUS WST,0.026969785236138383,waste,kg,2016
RMPA,"PAINT, INK, ETC.",5.020519034495311e-06,waste,kg,2016
RMPA,"Particulate matter, ≤ 10μm",0.06748075617701232,air,kg,2016
RMPA,"Particulate matter, ≤ 2.5μm",0.06044204355235265,air,kg,2016
RMPA,Phenanthrene,1.4373958497864457e-07,air,kg,2016
RMPA,Phenol,2.171805678189212e-06,air,kg,2016
RMPA,Polycyclic aromatic hydrocarbons,8.213528072793965e-11,air,kg,2016
RMPA,Propionaldehyde,3.675553812575299e-05,air,kg,2016
RMPA,Propylene oxide,3.274932083131237e-05,air,kg,2016
RMPA,Pyrene,1.7073234866980036e-08,air,kg,2016
RMPA,SELENIUM,4.563641535446147e-05,waste,kg,2016
RMPA,Selenium,3.8039314872338475e-05,air,kg,2016
RMPA,Steam,123.14115370881589,output,MJ,2016
RMPA,Styrene,2.4229907814742193e-06,air,kg,2016
RMPA,Sulfur dioxide,0.3170734991760423,air,kg,2016
RMPA,Sulfuric acid,0.0002685274400113758,air,kg,2016
RMPA,TRICHLORETHYLENE,0.0002573698754699898,waste,kg,2016
RMPA,Tetrachloroethylene,4.625242995992101e-06,air,kg,2016
RMPA,Toluene,0.0001319285293389498,air,kg,2016
RMPA,Tribromomethane,3.78335636853072e-06,air,kg,2016
RMPA,Vanadium,4.21313746522711e-05,air,kg,2016
RMPA,Vanadium,3.4415434285468964e-07,water,kg,2016
RMPA,Vanadium compounds,2.5153929722931518e-06,air,kg,2016
RMPA,Vanadium compounds,0.0002996058902023145,ground,kg,2016
RMPA,Vanadium compounds,1.488701963193906e-07,water,kg,2016
RMPA,Vinyl acetate,7.340840715059606e-07,air,kg,2016
RMPA,Vinyl chloride,2.0649260571281377e-09,air,kg,2016
RMPA,Volatile organic compounds,0.02152206288299014,air,kg,2016
RMPA,Xylene,5.0800739971212466e-05,air,kg,2016
RMPA,Zinc,2.7745115789751806e-05,air,kg,2016
RMPA,Zinc compounds,2.5769944328391064e-05,air,kg,2016
RMPA,Zinc compounds,0.0002549833322193386,ground,kg,2016
RMPA,Zinc compounds,5.903473302320662e-09,water,kg,2016
SPNO,"1,1,1-Trichloroethane",2.4998844583917804e-06,air,kg,2016
SPNO,"1,1,2,2-Tetrachloroethane",7.0125862378518055e-06,air,kg,2016
SPNO,"1,1-Dichloroethane",8.75300094601153e-06,air,kg,2016
SPNO,"1,1-Dichloroethylene",7.294591381849114e-07,air,kg,2016
SPNO,"1,2,4-Trimethylbenzene",7.985708686297369e-06,air,kg,2016
SPNO,"1,2-Dichloroethane",7.2846552729023665e-06,air,kg,2016
SPNO,"1,2-Dichloropropane",7.642186081179369e-07,air,kg,2016
SPNO,"1,3-Butadiene",2.6474242405081264e-07,air,kg,2016
SPNO,"2,2,4-Trimethylpentane",1.620013304320073e-07,air,kg,2016
SPNO,"2,4-Dinitrotoluene",5.490591583969452e-08,air,kg,2016
SPNO,2-Chloroacetophenone,9.993654128735705e-07,air,kg,2016
SPNO,2-Methylnaphthalene,3.3700768044084224e-07,air,kg,2016
SPNO,5-Methylchrysene,1.2789502677853247e-10,air,kg,2016
SPNO,Acenaphthene,2.0475307646601564e-08,air,kg,2016
SPNO,Acenaphthylene,6.701049399393083e-08,air,kg,2016
SPNO,Acetaldehyde,0.00010564986551523162,air,kg,2016
SPNO,Acetophenone,2.1729116760527875e-06,air,kg,2016
SPNO,Acrolein,5.103505691319975e-05,air,kg,2016
SPNO,Acrylonitrile,1.2634548484821339e-05,air,kg,2016
SPNO,Ammonia,0.004072932803132646,air,kg,2016
SPNO,Anthracene,2.5342344165923373e-09,air,kg,2016
SPNO,Antimony,1.7727971814245647e-06,air,kg,2016
SPNO,Arsenic,5.018048630819849e-06,air,kg,2016
SPNO,Barium compounds,9.04715530378657e-05,air,kg,2016
SPNO,Barium compounds,4.1551415939812814e-05,water,kg,2016
SPNO,Benz[a]anthracene,1.136013548944521e-09,air,kg,2016
SPNO,Benzene,5.1594146539478774e-05,air,kg,2016
SPNO,Benzo(b)fluoranthene,2.8318942799205363e-09,air,kg,2016
SPNO,Benzo[a]pyrene,2.326424612506818e-10,air,kg,2016
SPNO,Benzo[e]pyrene,4.193367676281738e-09,air,kg,2016
SPNO,Benzo[ghi]perylene,7.251071947140352e-09,air,kg,2016
SPNO,Benzyl chloride,0.00011062937572078215,air,kg,2016
SPNO,Beryllium,6.049602213521619e-07,air,kg,2016
SPNO,Biphenyl,3.8333247645708927e-07,air,kg,2016
SPNO,COMPRESSED GAS,4.179976128618646e-05,waste,kg,2016
SPNO,CONT. DEBRIS,6.54965526796716e-06,waste,kg,2016
SPNO,CORROSIVE WASTE,0.0009765922699719039,waste,kg,2016
SPNO,Cadmium,1.1537780314509859e-06,air,kg,2016
SPNO,Carbon dioxide,640.0899268232678,air,kg,2016
SPNO,Carbon disulfide,2.181626801975796e-05,air,kg,2016
SPNO,Carbon monoxide,0.22887349384750996,air,kg,2016
SPNO,Carbon tetrachloride,2.3157794516323232e-08,air,kg,2016
SPNO,Carbonyl sulfide,1.106278214922815e-06,air,kg,2016
SPNO,Chlorine,5.950776523805226e-05,air,kg,2016
SPNO,Chlorobenzene,4.103352426462763e-06,air,kg,2016
SPNO,Chloroethane,9.075861650251665e-06,air,kg,2016
SPNO,Chloroform,9.369592123828659e-06,air,kg,2016
SPNO,Chloromethane,8.845801895267825e-05,air,kg,2016
SPNO,Chromium compounds,7.465365816484475e-06,air,kg,2016
SPNO,Chromium compounds,2.6389200095480007e-07,water,kg,2016
SPNO,Chromium(III),1.5736115237604923e-05,air,kg,2016
SPNO,Chromium(VI),2.6845235284858154e-06,air,kg,2016
SPNO,Chrysene,9.197647374836144e-09,air,kg,2016
SPNO,Cobalt,1.3289276451162698e-06,air,kg,2016
SPNO,Cobalt compounds,3.923657382617422e-07,air,kg,2016
SPNO,Copper compounds,6.19713920219929e-06,air,kg,2016
SPNO,Copper compounds,4.670193964265869e-07,water,kg,2016
SPNO,Cumene,7.553419149108401e-07,air,kg,2016
SPNO,Cyanide,0.00035334840465755927,air,kg,2016
SPNO,DRIED PAINT,7.172226296535915e-05,waste,kg,2016
SPNO,Di(2-ethylhexyl) phthalate,1.0516196679652644e-05,air,kg,2016
SPNO,Dibutyl phthalate,8.978991697188076e-08,air,kg,2016
SPNO,Dimethyl sulfate,6.8560334408059386e-06,air,kg,2016
SPNO,Dioxins,7.812592133530265e-11,air,kg,2016
